buy_ts uid revenue
24.11.2016 355745369 0.39
24.11.2016 3216045403 6.72
24.11.2016 3655668737 2.44
24.11.2016 3706614912 12.47
24.11.2016 1132592246 0.73
24.11.2016 1954309874 0.12
24.11.2016 171798449 0.12
24.11.2016 3627139195 0.43
24.11.2016 4036458249 7.94
24.11.2016 1486912525 0.12
24.11.2016 3979780245 1.95
24.11.2016 3075688916 1.1
24.11.2016 4096792110 0.06
24.11.2016 2080539104 3.97
24.11.2016 336640219 0.03
24.11.2016 281860992 0.55
24.11.2016 2489414318 0.03
24.11.2016 2452271769 4.4
24.11.2016 2785986023 1.33
24.11.2016 4272250402 0.61
24.11.2016 722677165 0.09
24.11.2016 2943871970 0.55
24.11.2016 1187345947 4.89
24.11.2016 4168853096 1.34
24.11.2016 106439271 0.61
24.11.2016 2385588786 1.47
24.11.2016 484486295 0.55
24.11.2016 711421139 6.72
24.11.2016 2421371281 4.22
24.11.2016 432457130 1.47
24.11.2016 4021730558 0.98
24.11.2016 145332247 13.44
24.11.2016 2041093491 4.58
24.11.2016 3557221090 13.2
24.11.2016 2458345038 4
24.11.2016 3125396221 0.12
24.11.2016 4236750035 2.75
24.11.2016 2414148747 0.73
24.11.2016 2771706721 4.28
24.11.2016 501326083 1.71
24.11.2016 2512017738 8.07
24.11.2016 1512521501 13.44
24.11.2016 2380959148 1.55
24.11.2016 1455569055 4.05
24.11.2016 2444651558 7.33
24.11.2016 1110534883 1.77
24.11.2016 1217679806 6.72
24.11.2016 845287035 1.28
24.11.2016 4207175975 1.2
24.11.2016 2580535640 1.47
24.11.2016 1338763870 0.06
24.11.2016 1433338373 0.61
24.11.2016 1609810548 6.72
24.11.2016 3624180591 3.36
24.11.2016 2375181619 11.61
24.11.2016 227992788 1.47
24.11.2016 2492667924 2.75
24.11.2016 905247855 1.04
24.11.2016 281860992 6.72
24.11.2016 281860992 8.92
24.11.2016 444716326 4.89
24.11.2016 2305649307 0.61
24.11.2016 3557221090 3.73
24.11.2016 2632044379 4.64
24.11.2016 1079067849 1.22
24.11.2016 1243697416 13.44
24.11.2016 1501536980 1
24.11.2016 920443147 6.72
24.11.2016 3864695250 2.57
24.11.2016 3461329871 0.73
24.11.2016 2067296732 1.53
24.11.2016 1557220260 1.22
24.11.2016 1032984452 1.59
24.11.2016 2220317094 5.55
24.11.2016 2891421697 1.83
24.11.2016 4259829263 3.05
24.11.2016 785815739 6.11
24.11.2016 782435268 1.22
24.11.2016 863808629 1.33
24.11.2016 1132495325 9.65
24.11.2016 877616787 8.89
24.11.2016 676237566 0.49
24.11.2016 1378598042 3.97
24.11.2016 2677976072 0.12
24.11.2016 547194579 0.35
24.11.2016 232560917 1
24.11.2016 2024843244 6.72
24.11.2016 3611448152 5.67
24.11.2016 1404742154 1.24
24.11.2016 1456696473 8.37
24.11.2016 145332247 0.55
24.11.2016 1094325972 1.78
24.11.2016 2992221972 11.33
24.11.2016 876954103 11.85
24.11.2016 281860992 6.72
24.11.2016 3347504498 5.84
24.11.2016 3875437935 2.89
24.11.2016 2123128786 0.98
24.11.2016 2982079748 1.24
24.11.2016 2461302894 18.33
24.11.2016 3975663181 0.67
24.11.2016 2060790302 1.07
24.11.2016 2526009448 4.52
24.11.2016 3386776634 1.1
24.11.2016 3636787002 3.05
24.11.2016 1804997944 3.11
24.11.2016 3914500414 6
24.11.2016 312718373 4.4
24.11.2016 320429340 7.94
24.11.2016 1187345947 9.78
24.11.2016 2575317893 0.49
24.11.2016 1102716069 0.61
24.11.2016 2163127531 10.08
24.11.2016 619592420 11
24.11.2016 2670677044 10.08
24.11.2016 3502753216 4.4
24.11.2016 1290412645 1.2
24.11.2016 2341744495 0.18
24.11.2016 3557221090 0.06
24.11.2016 2704211277 0.73
24.11.2016 3652170406 2.44
24.11.2016 2414502215 2.35
24.11.2016 2550631900 13
24.11.2016 653436935 1.78
24.11.2016 2675281399 1.42
24.11.2016 465116469 11.3
24.11.2016 3331586416 17.42
24.11.2016 1786897077 2.44
24.11.2016 771214383 4.68
24.11.2016 788711882 1.2
24.11.2016 4233108929 1.83
24.11.2016 2632044379 8.37
24.11.2016 281860992 2.14
24.11.2016 2152361754 9.04
24.11.2016 212340513 25.67
24.11.2016 1187345947 8.55
24.11.2016 2763933856 1.78
24.11.2016 1850302955 0.97
24.11.2016 362153866 0.22
24.11.2016 128081927 0.92
24.11.2016 558991865 0.89
24.11.2016 2221449785 1.22
24.11.2016 3347504498 2.32
24.11.2016 46040297 5.5
24.11.2016 2014862087 0.49
24.11.2016 3349423478 1.07
24.11.2016 2374072972 1.22
24.11.2016 2423536734 4.58
24.11.2016 1867742549 0.73
24.11.2016 2714801963 1.95
24.11.2016 2039415360 0.37
24.11.2016 766375306 0.8
25.11.2016 3685902262 1.22
25.11.2016 3708593160 1.22
25.11.2016 1014557088 2.67
25.11.2016 3515142068 0.89
25.11.2016 2824859344 0.85
25.11.2016 337585955 13.44
25.11.2016 3470654688 0.03
25.11.2016 2439556771 0.85
25.11.2016 590738876 2.08
25.11.2016 2567738312 8.73
25.11.2016 1578448353 0.06
25.11.2016 33551973 0.18
25.11.2016 3885629308 2.2
25.11.2016 138420815 6
25.11.2016 2487928934 1.33
25.11.2016 1944894691 7.94
25.11.2016 461266974 2
25.11.2016 2809787433 1.53
25.11.2016 145332247 4.64
25.11.2016 3077994404 0.53
25.11.2016 3454805242 2.78
25.11.2016 3822709065 6.72
25.11.2016 1472656648 0.8
25.11.2016 2550631900 1.42
25.11.2016 2445868131 4.89
25.11.2016 4233108929 0.37
25.11.2016 3725182824 1.83
25.11.2016 2152894207 0.98
25.11.2016 2525854082 2.27
25.11.2016 1871770542 0.93
25.11.2016 1602858393 0.61
25.11.2016 88324832 1.78
25.11.2016 601978650 0.98
25.11.2016 2786522524 0.61
25.11.2016 1340855974 0.7
25.11.2016 156819161 3.67
25.11.2016 2248299718 0.89
25.11.2016 2632044379 6.48
25.11.2016 2996345707 1.6
25.11.2016 2676040266 7
25.11.2016 3651335631 1.07
25.11.2016 2537705850 0.35
25.11.2016 605621853 0.89
25.11.2016 573176827 0.98
25.11.2016 1537126734 0.18
25.11.2016 4262406889 0.89
25.11.2016 3393202155 4.42
25.11.2016 361688088 1.83
25.11.2016 639746441 1.53
25.11.2016 3095413779 1.33
25.11.2016 2429228138 6.61
25.11.2016 1061985581 0.98
25.11.2016 3557221090 6.6
25.11.2016 3461091809 1.83
25.11.2016 1312095282 2.75
25.11.2016 1486912525 3.05
25.11.2016 2487928934 1.33
25.11.2016 2221449785 1.22
25.11.2016 3990146832 0.73
25.11.2016 3557221090 4.4
25.11.2016 3796085807 1.22
25.11.2016 734479776 0.31
25.11.2016 2693271820 5.33
25.11.2016 2360934823 15.89
25.11.2016 1608921606 4.58
25.11.2016 1352458041 0.73
25.11.2016 1030982661 31.78
25.11.2016 734533418 3.05
25.11.2016 2824859344 0.85
25.11.2016 2207287714 0.89
25.11.2016 418864126 0.49
25.11.2016 3490225527 1.52
25.11.2016 3864637321 0.92
25.11.2016 3066979968 1.51
25.11.2016 3077903360 2.69
25.11.2016 1650123379 6.72
25.11.2016 3379625911 3.33
25.11.2016 1691923488 0.49
25.11.2016 2873266266 1.22
25.11.2016 1890379335 0.89
25.11.2016 2374787886 1.43
25.11.2016 2328508520 3.05
25.11.2016 4078608501 2.2
25.11.2016 2220199540 2.44
25.11.2016 3961673128 6.11
25.11.2016 1644731712 0.75
25.11.2016 1975752474 0.12
25.11.2016 3557221090 2.2
25.11.2016 344593340 1.2
25.11.2016 2287647753 0.92
25.11.2016 431092035 1.78
25.11.2016 1828384777 1.83
25.11.2016 3796746211 0.12
25.11.2016 2824859344 0.85
25.11.2016 1902065786 0.61
25.11.2016 3706614912 0.61
25.11.2016 782000635 5.87
25.11.2016 3415859313 1.47
25.11.2016 2569929679 1.95
25.11.2016 2232347311 3.67
25.11.2016 811069232 8.55
25.11.2016 1261656109 5.19
25.11.2016 552643232 1.47
25.11.2016 1346425630 1.22
25.11.2016 1210821470 1.47
25.11.2016 3515424201 2
25.11.2016 1537865128 1.83
25.11.2016 2596831855 1.22
25.11.2016 4116855992 0.37
25.11.2016 327390091 2.67
25.11.2016 1545495048 2.2
25.11.2016 2276787616 2.08
25.11.2016 4041299581 3.67
25.11.2016 2574216576 3.33
25.11.2016 4165692022 1.22
25.11.2016 936125665 0.37
25.11.2016 178524570 5.13
25.11.2016 2134988558 0.73
25.11.2016 492365982 0.37
25.11.2016 1083274339 1.22
25.11.2016 4181001802 1.28
25.11.2016 2293904136 4.89
25.11.2016 147564948 1.22
25.11.2016 3490586401 1.47
25.11.2016 2772368765 0.73
25.11.2016 3990146832 0.37
25.11.2016 2881766453 1.34
25.11.2016 3942502740 0.6
25.11.2016 2939141974 176
25.11.2016 191420098 0.12
25.11.2016 4181001802 0.73
25.11.2016 3652170406 1.78
25.11.2016 3415859313 1.47
25.11.2016 284062652 2.1
25.11.2016 2146809517 4.67
25.11.2016 2450794749 8.07
25.11.2016 3336455297 3.67
25.11.2016 3005131441 3.67
25.11.2016 292027194 15.77
25.11.2016 2567738312 0.18
25.11.2016 1503250735 40.33
25.11.2016 2247763377 3.05
25.11.2016 3651335631 0.53
25.11.2016 401890232 0.98
25.11.2016 2769765767 1.53
25.11.2016 4276229153 1.1
25.11.2016 920817465 7.94
25.11.2016 2953391335 0.37
25.11.2016 2423536734 4.58
25.11.2016 1646983865 1.1
25.11.2016 2598634406 1.87
25.11.2016 1902065786 0.06
25.11.2016 3391701181 0.61
25.11.2016 1257063977 1.2
25.11.2016 3655668737 2.44
25.11.2016 1124725446 2.93
25.11.2016 3832751049 0.89
25.11.2016 2054378039 3.67
25.11.2016 3679509493 0.75
25.11.2016 1986260154 4.58
25.11.2016 2590195712 2.2
25.11.2016 1919634153 0.73
25.11.2016 3796746211 0.73
25.11.2016 3350872525 11
25.11.2016 3557221090 2.2
25.11.2016 2027391034 0.98
25.11.2016 2817582723 2.02
25.11.2016 3046757961 0.06
25.11.2016 1497951424 0.89
25.11.2016 3896337221 0.3
25.11.2016 3562851842 3.67
25.11.2016 2620611373 50.42
25.11.2016 272709226 1.47
25.11.2016 3667646604 2.2
25.11.2016 2984392207 0.89
25.11.2016 2730381830 2.44
25.11.2016 1329509619 1.33
25.11.2016 829518813 0.73
25.11.2016 3966679304 1.59
25.11.2016 3258006476 7.33
25.11.2016 104686790 5.99
25.11.2016 631837024 0.61
25.11.2016 4053123364 0.89
25.11.2016 2075466736 1.24
25.11.2016 2540583192 0.49
25.11.2016 1951908229 30.25
25.11.2016 1168019371 0.3
25.11.2016 1398367744 0.98
25.11.2016 2386162590 0.46
25.11.2016 426082944 5.33
25.11.2016 710599884 5.89
25.11.2016 1560153463 2.93
25.11.2016 3918511472 3.05
25.11.2016 4116855992 0.73
25.11.2016 2252984432 1.1
25.11.2016 191420098 0.24
25.11.2016 1734959033 7.33
25.11.2016 1683269340 1.22
25.11.2016 1302647359 0.37
25.11.2016 1568684756 0.73
25.11.2016 3246770456 9.78
25.11.2016 2493906048 2.44
25.11.2016 684388821 2.58
25.11.2016 2837012711 0.89
25.11.2016 2754669046 1.1
25.11.2016 1986260154 2.75
25.11.2016 2632855973 1.47
25.11.2016 1435189534 1.78
25.11.2016 1058760855 6.67
25.11.2016 1463879850 1.15
25.11.2016 410569641 1.83
25.11.2016 592802900 1.47
25.11.2016 3911126518 1.34
25.11.2016 807122542 5.56
25.11.2016 2297457546 2.4
25.11.2016 2010316842 3.36
25.11.2016 3577292172 0.98
25.11.2016 1986260154 1.83
25.11.2016 3577292172 1.95
25.11.2016 3890154946 0.3
25.11.2016 4081139915 2.44
25.11.2016 970031980 3.67
25.11.2016 2123128786 0.06
25.11.2016 3171704661 1.33
25.11.2016 118596843 0.73
25.11.2016 3884937601 1.71
25.11.2016 2445048425 4.89
25.11.2016 2248323043 2.22
25.11.2016 3532321888 1.07
25.11.2016 2071390595 1.17
25.11.2016 1239007168 13.67
25.11.2016 2632044379 0.98
25.11.2016 1822286077 1.33
25.11.2016 716133076 1.22
25.11.2016 368300385 4.28
25.11.2016 2579817164 1.65
25.11.2016 622581403 37.09
25.11.2016 1270118927 1.4
25.11.2016 2467126147 3.48
25.11.2016 714032378 0.3
25.11.2016 1238813559 0.53
25.11.2016 4255280161 0.37
25.11.2016 1525591497 1
25.11.2016 3353587131 0.55
25.11.2016 3560633595 1.47
25.11.2016 1861692740 12.83
25.11.2016 159407060 2.2
25.11.2016 3828617222 2.33
25.11.2016 2307318202 0.37
25.11.2016 1383653544 9.17
25.11.2016 4286578992 15.74
25.11.2016 747818748 1.24
25.11.2016 38966510 0.89
25.11.2016 1861904992 2.08
25.11.2016 622999000 0.55
25.11.2016 1796810061 1.47
25.11.2016 517134704 2.44
25.11.2016 1633627502 5.5
25.11.2016 3069111765 3.18
25.11.2016 765027754 0.3
25.11.2016 1986260154 1.38
25.11.2016 2644860106 1.07
25.11.2016 1296395865 5.13
25.11.2016 733994403 0.73
25.11.2016 1577137001 2.93
25.11.2016 2166464821 8.33
25.11.2016 1873649337 0.37
25.11.2016 1455273577 1.67
25.11.2016 1900317905 22
25.11.2016 1986260154 4.95
25.11.2016 3163083467 3.36
25.11.2016 183297221 0.85
25.11.2016 379672385 2.33
25.11.2016 2427204516 2.44
25.11.2016 1200321490 13.44
25.11.2016 778470031 0.67
25.11.2016 4053123364 2.22
25.11.2016 3433586574 0.12
25.11.2016 4116855992 1.22
25.11.2016 1986260154 9.78
25.11.2016 2362559762 5.5
25.11.2016 2143160796 0.37
25.11.2016 1364721787 1.11
25.11.2016 1995197532 1.1
25.11.2016 1554276051 17.11
25.11.2016 3038525608 0.98
25.11.2016 4228654807 23.83
25.11.2016 3934721077 0.89
25.11.2016 2040698358 1.94
25.11.2016 2983708753 0.43
25.11.2016 3437359205 11.61
25.11.2016 2844880223 4.66
25.11.2016 1552926321 0.93
25.11.2016 2461211277 1.29
25.11.2016 890510354 6.11
25.11.2016 1965005753 2.2
25.11.2016 3499729335 6.72
25.11.2016 3183520783 2
25.11.2016 3812240923 0.45
25.11.2016 3645472710 0.93
25.11.2016 2874825837 0.31
25.11.2016 3268454746 2.29
25.11.2016 2584023827 0.12
25.11.2016 2252089514 8.55
25.11.2016 2185782138 13.61
25.11.2016 1253825510 4.03
25.11.2016 3393202155 2
25.11.2016 2682514826 2
25.11.2016 3630532085 4.89
25.11.2016 106632753 0.73
25.11.2016 13971547 4.89
25.11.2016 3241481847 3.61
25.11.2016 4072931304 0.22
25.11.2016 2063807110 0.89
25.11.2016 2091141716 1.95
25.11.2016 3261749601 1.29
25.11.2016 3521298574 0.67
25.11.2016 905469800 7.94
25.11.2016 3135127275 1.2
25.11.2016 3023336103 10.39
25.11.2016 158692733 0.3
25.11.2016 3140527553 2.14
25.11.2016 2816167115 7.94
25.11.2016 3570680454 0.73
25.11.2016 2147315407 3.05
25.11.2016 1368575542 2.44
25.11.2016 1995197532 4.03
25.11.2016 1299458836 8.55
25.11.2016 3374606651 1.11
25.11.2016 3911126518 0.73
25.11.2016 3272943172 0.12
25.11.2016 3439428406 11.92
25.11.2016 485018770 0.8
25.11.2016 1804400108 3.67
25.11.2016 3097280662 2.2
25.11.2016 1063876168 0.73
25.11.2016 1737567584 1.83
25.11.2016 101394357 4.18
25.11.2016 2396153102 7.33
25.11.2016 3521986491 0.06
25.11.2016 2363646031 0.3
25.11.2016 733994403 3.8
25.11.2016 3552546247 3.67
25.11.2016 1194636662 0.8
25.11.2016 951218008 19.05
25.11.2016 2035584096 0.37
25.11.2016 3516156619 18.82
25.11.2016 403484621 1.83
25.11.2016 2945629974 4.89
25.11.2016 1654071948 17.84
25.11.2016 2263490086 0.37
25.11.2016 3836655720 0.18
25.11.2016 1406842495 1.33
25.11.2016 2431982392 0.7
25.11.2016 11914182 4.28
25.11.2016 3265577269 2.22
25.11.2016 3075587171 2.67
25.11.2016 2260236968 0.89
25.11.2016 375807369 1.33
25.11.2016 3324046773 5.5
25.11.2016 3433586574 0.12
25.11.2016 506399561 1.95
25.11.2016 759533864 4
25.11.2016 1720210010 1.33
25.11.2016 3486163288 0.24
25.11.2016 3952052923 4.89
25.11.2016 2297554424 1.83
25.11.2016 4163113712 1.47
25.11.2016 1159491570 0.7
25.11.2016 2006169209 3.67
25.11.2016 4080099914 0.89
25.11.2016 3678161104 0.89
25.11.2016 2263490086 0.18
25.11.2016 3521298574 0.33
25.11.2016 815665913 0.64
25.11.2016 1176369321 0.13
25.11.2016 3273378701 0.73
25.11.2016 1006562646 4.22
25.11.2016 1607179976 3.67
25.11.2016 3191009527 1.95
25.11.2016 4186199779 1.78
25.11.2016 4113628487 0.67
25.11.2016 3150959007 1.67
25.11.2016 540638172 0.98
25.11.2016 1899341751 2.44
25.11.2016 3911222837 9.17
25.11.2016 4256048241 1.33
25.11.2016 1095871981 0.8
25.11.2016 3548650746 1.4
25.11.2016 2310930292 1.22
25.11.2016 1913204950 4.52
25.11.2016 1114135584 2.02
25.11.2016 1263885054 3.87
25.11.2016 918943600 0.89
25.11.2016 232982153 1.2
25.11.2016 978783030 1.11
25.11.2016 2061735054 6.11
25.11.2016 1111977565 3.97
25.11.2016 113404013 1.2
25.11.2016 258463388 2.1
25.11.2016 2843892314 0.49
25.11.2016 4093095228 2.93
25.11.2016 2564351177 1.67
25.11.2016 2696431064 7.94
25.11.2016 89104567 14.05
25.11.2016 1028720427 1.1
25.11.2016 3205622519 19.44
25.11.2016 3634712969 4.17
25.11.2016 3246004552 0.73
25.11.2016 2411230701 11.11
25.11.2016 107581989 0.79
25.11.2016 3590273016 2.5
25.11.2016 815665913 0.31
25.11.2016 3630580446 0.55
25.11.2016 4254042235 3.05
25.11.2016 689208883 0.73
25.11.2016 1491818991 1.27
25.11.2016 1238429677 2.08
25.11.2016 1960468238 1.4
25.11.2016 260403216 7.33
25.11.2016 1645604421 5.5
25.11.2016 314958565 9.3
25.11.2016 2498512012 4.89
25.11.2016 3903024345 1.47
25.11.2016 4022357004 3.05
25.11.2016 2816167115 4.89
25.11.2016 2959897589 7.33
25.11.2016 2714801963 0.62
25.11.2016 3651335631 0.53
25.11.2016 375807369 0.44
25.11.2016 682063997 0.37
25.11.2016 1382956518 4.44
25.11.2016 2198502766 0.12
25.11.2016 2909371788 3.05
25.11.2016 3611448152 2.33
25.11.2016 734780467 0.06
25.11.2016 609791830 2.69
25.11.2016 3515142068 0.89
25.11.2016 3548650746 1.4
25.11.2016 1679986531 16.44
25.11.2016 3521298574 0.55
25.11.2016 3659280582 0.73
25.11.2016 2003260490 0.73
25.11.2016 2509153382 0.06
25.11.2016 607748664 2.93
25.11.2016 2043918524 0.92
25.11.2016 3246770456 1.47
25.11.2016 2603011044 1.1
25.11.2016 1420549572 1.22
25.11.2016 4277663070 0.62
25.11.2016 1475839469 0.89
25.11.2016 1406842495 2
25.11.2016 1656723272 1.47
25.11.2016 439509879 2.99
25.11.2016 401890232 0.49
25.11.2016 1503250735 28.11
25.11.2016 3290311711 0.73
25.11.2016 2094293431 0.55
25.11.2016 3590273016 9.9
25.11.2016 2147515471 2.38
25.11.2016 413043505 3.67
25.11.2016 2461302894 7.33
25.11.2016 1721937703 3.67
25.11.2016 3240210360 2.58
25.11.2016 2200347481 4.28
25.11.2016 3795390007 0.98
25.11.2016 284232230 0.71
25.11.2016 1813355744 0.73
25.11.2016 3848391914 0.9
25.11.2016 1335459546 2.75
25.11.2016 1595649010 0.3
25.11.2016 2511346051 1.83
25.11.2016 1163687766 1
25.11.2016 572228600 9.17
25.11.2016 516074143 1.75
25.11.2016 3087217856 0.55
25.11.2016 1540166292 1.33
25.11.2016 149593242 0.73
25.11.2016 1406842495 0.35
25.11.2016 2404612321 9.78
25.11.2016 2499518372 4.89
25.11.2016 1492649583 0.24
25.11.2016 607748664 0.73
25.11.2016 2043918524 0.12
25.11.2016 711421139 0.24
25.11.2016 347540162 4.15
25.11.2016 874204374 7.33
25.11.2016 486818461 3.11
25.11.2016 3730146025 0.67
25.11.2016 1351572534 4
25.11.2016 3614203303 1.15
25.11.2016 1725187061 1.78
25.11.2016 2183812043 0.18
25.11.2016 3942502740 0.27
25.11.2016 75239457 1.33
25.11.2016 4136763730 0.89
25.11.2016 1256512728 4.4
25.11.2016 1435189534 2.33
25.11.2016 212340513 25.67
25.11.2016 15541913 4.67
25.11.2016 106632753 0.27
25.11.2016 3828291391 1.95
26.11.2016 1969346672 3.42
26.11.2016 4233108929 2.2
26.11.2016 783126432 12.22
26.11.2016 1624928884 4.89
26.11.2016 734780467 0.12
26.11.2016 1500234260 2.2
26.11.2016 3832268329 1.22
26.11.2016 2633153985 0.73
26.11.2016 1846215732 29.33
26.11.2016 778467089 4.28
26.11.2016 4013082122 6.72
26.11.2016 3674484508 6.11
26.11.2016 311317595 1.34
26.11.2016 3636190925 4.89
26.11.2016 1786402518 7.22
26.11.2016 4292269412 2.44
26.11.2016 2147389267 2.2
26.11.2016 847536431 5.5
26.11.2016 4286740113 9.78
26.11.2016 2513016319 1.1
26.11.2016 2840156930 0.12
26.11.2016 3950257508 6.72
26.11.2016 4133415023 0.85
26.11.2016 588846391 0.92
26.11.2016 3492472092 0.12
26.11.2016 1679986531 8.87
26.11.2016 3191009527 1.78
26.11.2016 628029421 3.97
26.11.2016 3770383333 4.64
26.11.2016 1842469100 3.67
26.11.2016 1986260154 1.22
26.11.2016 526286231 4.08
26.11.2016 3516156619 19.55
26.11.2016 2488579996 1.34
26.11.2016 301071758 9.89
26.11.2016 3893117218 27.25
26.11.2016 4015155117 1.47
26.11.2016 171798449 0.09
26.11.2016 584484101 5.55
26.11.2016 1664977472 0.37
26.11.2016 657644623 11.92
26.11.2016 3670448740 1.44
26.11.2016 3103090193 9.17
26.11.2016 2010463661 0.73
26.11.2016 456691177 15.89
26.11.2016 1986260154 2.2
26.11.2016 2386871071 0.55
26.11.2016 2116378113 13.89
26.11.2016 783126432 6.11
26.11.2016 1984694385 2.75
26.11.2016 3728286989 15.89
26.11.2016 3032392635 1.22
26.11.2016 811919978 8.55
26.11.2016 889931732 0.99
26.11.2016 1851338139 3.18
26.11.2016 1787158158 2.44
26.11.2016 4286589397 3.05
26.11.2016 3530642229 2.44
26.11.2016 4277930576 1.22
26.11.2016 2064928597 3.05
26.11.2016 1997081709 2.75
26.11.2016 3786965293 0.43
26.11.2016 3689580367 5.13
26.11.2016 1645604421 0.37
26.11.2016 796365601 6.6
26.11.2016 483665118 0.73
26.11.2016 3222088855 11.61
26.11.2016 3469458661 6.42
26.11.2016 1867890098 0.92
26.11.2016 386799109 3.67
26.11.2016 1097820404 8.55
26.11.2016 3347936923 8.07
26.11.2016 3869868807 6.14
26.11.2016 1439827952 4.58
26.11.2016 1826020328 4.89
26.11.2016 54514774 1.47
26.11.2016 169975550 2.44
26.11.2016 3638893875 7.94
26.11.2016 641575866 3.37
26.11.2016 3978479498 0.55
26.11.2016 620120714 0.21
26.11.2016 779744718 2.32
26.11.2016 2374182196 1.47
26.11.2016 1265810440 2.75
26.11.2016 969099787 7.33
26.11.2016 1416803527 0.55
26.11.2016 2238152174 4.52
26.11.2016 1927880343 1.83
26.11.2016 3728286989 18.33
26.11.2016 227519034 1.47
26.11.2016 1891049347 0.73
26.11.2016 2056960411 2.02
26.11.2016 2100397566 3.05
26.11.2016 3617241595 1.22
26.11.2016 3033771045 0.73
26.11.2016 3936137271 1.83
26.11.2016 3097225329 1.22
26.11.2016 1111977565 3.97
26.11.2016 2095267697 1.44
26.11.2016 2739447232 0.06
26.11.2016 1358081273 1.67
26.11.2016 2662997248 1.34
26.11.2016 2012373499 4.52
26.11.2016 3216748135 3.67
26.11.2016 3103090193 27.5
26.11.2016 1514058636 0.37
26.11.2016 4031741634 0.37
26.11.2016 535959849 2.44
26.11.2016 2401902092 0.18
26.11.2016 935911346 1.22
26.11.2016 1879425442 0.61
26.11.2016 2558463214 4.17
26.11.2016 1986260154 0.88
26.11.2016 1911690454 8.8
26.11.2016 4292750693 0.85
26.11.2016 1415646931 1.47
26.11.2016 582203214 2.44
26.11.2016 683866883 2.26
26.11.2016 3451046269 1.34
26.11.2016 3429604859 7.33
26.11.2016 4245636691 1.47
26.11.2016 2518335444 0.18
26.11.2016 935911346 1.22
26.11.2016 2703122508 0.18
26.11.2016 785815739 6.11
26.11.2016 3682920024 4.28
26.11.2016 1787158158 2.44
26.11.2016 1722743385 0.73
26.11.2016 2642731777 1.22
26.11.2016 1499366655 3.91
26.11.2016 3728286989 4.4
26.11.2016 3888855881 2.57
26.11.2016 2488451332 1.95
26.11.2016 2041093491 0.18
26.11.2016 1963908626 11.73
26.11.2016 1426890559 1.22
26.11.2016 4142426199 0.73
26.11.2016 3317810502 3.67
26.11.2016 2194850260 0.73
26.11.2016 2921318412 3.67
26.11.2016 1239695776 0.18
26.11.2016 920044361 0.73
26.11.2016 4254495673 2.33
26.11.2016 2679905665 1.47
26.11.2016 257368222 3.05
26.11.2016 3870379688 1.22
26.11.2016 1420549572 0.85
26.11.2016 2410313705 4.28
26.11.2016 1673579425 22
26.11.2016 2574355111 4.89
26.11.2016 1886412077 2.44
26.11.2016 3289878017 0.37
26.11.2016 3719322128 0.37
26.11.2016 1184188666 2.08
26.11.2016 2716050875 0.37
26.11.2016 1324540042 2.75
26.11.2016 889196801 0.98
26.11.2016 4070975747 0.98
26.11.2016 3970607250 2.92
26.11.2016 3145967447 0.37
26.11.2016 2130592094 0.61
26.11.2016 3517822787 7.33
26.11.2016 3975115542 0.49
26.11.2016 2467126147 3.3
26.11.2016 3574870637 4.28
26.11.2016 2234010405 1.71
26.11.2016 2375760774 3.67
26.11.2016 3766352587 3.67
26.11.2016 1271654985 4.4
26.11.2016 1138009432 1.22
26.11.2016 1596638338 3.05
26.11.2016 313083307 3.67
26.11.2016 1471933322 2.44
26.11.2016 3523517421 6.11
26.11.2016 3086940978 0.37
26.11.2016 2959629921 1.65
26.11.2016 1470857936 14.67
26.11.2016 2168052352 2.14
26.11.2016 2323313744 1.22
26.11.2016 3607578540 0.24
26.11.2016 3046951000 1.1
26.11.2016 513418023 2.32
26.11.2016 2937223134 7.33
26.11.2016 426082944 2.62
26.11.2016 2598995404 0.73
26.11.2016 2498083535 9.78
26.11.2016 3073533629 0.98
26.11.2016 4070975747 1.22
26.11.2016 199706038 2.93
26.11.2016 3753977702 11
26.11.2016 2337859268 1.22
26.11.2016 3833368056 7.33
26.11.2016 3540767245 4.58
26.11.2016 2755003774 2.44
26.11.2016 1446478946 5.8
26.11.2016 1082600391 2.44
26.11.2016 2959629921 0.37
26.11.2016 483665118 0.73
26.11.2016 3623041028 4.1
26.11.2016 3693492830 12.83
26.11.2016 1491676519 2.02
26.11.2016 3839523878 0.73
26.11.2016 1401146848 2.38
26.11.2016 3121804359 5.5
26.11.2016 1938453863 1.83
26.11.2016 631071491 4.28
26.11.2016 54293207 0.18
26.11.2016 1967281577 3.97
26.11.2016 3521298574 0.22
26.11.2016 564843631 3.24
26.11.2016 3728286989 14.67
26.11.2016 2724834418 1.83
26.11.2016 3197125043 0.18
26.11.2016 2882495617 0.98
26.11.2016 3217150045 0.3
26.11.2016 565388148 5.5
26.11.2016 257073611 0.98
26.11.2016 2679905665 0.06
26.11.2016 84150516 5.5
26.11.2016 679994408 0.72
26.11.2016 368096677 0.37
26.11.2016 4122931733 0.37
26.11.2016 3266466484 0.98
26.11.2016 3638533221 12.22
26.11.2016 2577372267 2.32
26.11.2016 1622457493 3.42
26.11.2016 4229126389 0.73
26.11.2016 2787581159 2.08
26.11.2016 1234071795 10
26.11.2016 905247855 1.04
26.11.2016 3999561989 5.55
26.11.2016 779260298 8.75
26.11.2016 1722743385 0.12
26.11.2016 881110438 4.89
26.11.2016 731372069 5.8
